"country","country_text_id","year","regions","na_count","classification_core","freedom","equality","control","cluster_1st","X1","X2","X3","X4","cluster_label_1st"
"Albania","ALB",2009,"Europe",0,"Deficient Democracy",0.622914800283952,0.730422430923015,0.686657214314183,2,0.424758268093491,0.50798340398682,0.0285470975123512,0.0387112304073382,"fEc"
"Albania","ALB",2010,"Europe",0,"Deficient Democracy",0.623582601091834,0.72639423880256,0.685800421179769,2,0.450822817368456,0.481780404405577,0.0288024505610838,0.0385943276648824,"fEc"
"Albania","ALB",2011,"Europe",0,"Deficient Democracy",0.623582526735859,0.72639423880256,0.685800882053123,2,0.450832989027106,0.481770235873484,0.0288025255731763,0.0385942495262338,"fEc"
"Albania","ALB",2012,"Europe",0,"Deficient Democracy",0.622383910879769,0.72639423880256,0.685801329568518,2,0.460554943547442,0.472071412887531,0.0288654807588199,0.0385081628062071,"fEc"
"Albania","ALB",2014,"Europe",0,"Deficient Democracy",0.615645144285595,0.673534288271819,0.676973311192569,1,0.989649175497981,0.00694599299341056,0.00177509303659087,0.00162973847201799,"fEC"
"Albania","ALB",2015,"Europe",0,"Deficient Democracy",0.615670075553443,0.673628724686541,0.682180461101204,1,0.991423582458646,0.00548364778165258,0.00165659192855657,0.00143617783114504,"fEC"
"Albania","ALB",2016,"Europe",0,"Deficient Democracy",0.615600076673426,0.673128258619165,0.680048349816997,1,0.992594573352076,0.00480485111203868,0.00138182724629475,0.00121874828959036,"fEC"
"Albania","ALB",2017,"Europe",0,"Deficient Democracy",0.632115696451281,0.692930775039832,0.640761713574196,2,0.00377454191392071,0.993452290167264,0.000880963958152822,0.00189220396066239,"fEc"
"Argentina","ARG",1916,"Latin America",0,"Deficient Democracy",0.60873583311566,0.468656230276198,0.664628207369424,3,0.0726473158996783,0.043201244317654,0.823886774075659,0.0602646657070087,"FeC"
"Argentina","ARG",1917,"Latin America",0,"Deficient Democracy",0.621111854924539,0.526170697711085,0.681881551450092,3,0.113675226927598,0.0626803450119057,0.744430071490427,0.0792143565700691,"FeC"
"Argentina","ARG",1918,"Latin America",0,"Deficient Democracy",0.619190184756256,0.536052739282357,0.677494227373037,3,0.12348117990414,0.0669504236475065,0.726706334526084,0.0828620619222699,"FeC"
"Argentina","ARG",1919,"Latin America",0,"Deficient Democracy",0.61043126624873,0.536261943187953,0.677494227373037,3,0.153591855029336,0.0792118742703992,0.674851702688394,0.0923445680118706,"FeC"
"Argentina","ARG",1920,"Latin America",0,"Deficient Democracy",0.618933797252747,0.536981699994632,0.67741923250716,3,0.125421780832787,0.067778925154027,0.723250113630326,0.0835491803828594,"FeC"
"Argentina","ARG",1921,"Latin America",0,"Deficient Democracy",0.64815425136919,0.536981699994632,0.67741923250716,3,0.0491641705541536,0.030732534838867,0.874114920830571,0.0459883737764087,"FeC"
"Argentina","ARG",1922,"Latin America",0,"Deficient Democracy",0.649814547734843,0.537225826768004,0.676127502850991,3,0.0442183672854404,0.0279641669254173,0.885255558010764,0.0425619077783781,"FeC"
"Argentina","ARG",1923,"Latin America",0,"Deficient Democracy",0.655152366250262,0.537551330605695,0.667121504077557,3,0.0238619794813646,0.0159513098535601,0.933770193991926,0.0264165166731494,"FeC"
"Argentina","ARG",1924,"Latin America",0,"Deficient Democracy",0.668524516295596,0.526440676692269,0.662429742859572,3,0.00747824838519227,0.00534830220651713,0.977274388408312,0.00989906099997852,"FeC"
"Argentina","ARG",1925,"Latin America",0,"Deficient Democracy",0.668524516295596,0.526440676692269,0.661980809816513,3,0.00722168663707213,0.00517283217430344,0.978005560642564,0.00959992054605984,"FeC"
"Argentina","ARG",1926,"Latin America",0,"Deficient Democracy",0.639091638545403,0.549942475748544,0.661455794345574,3,0.0470796994655382,0.0295722755674741,0.87878357048722,0.0445644544797677,"FeC"
"Argentina","ARG",1927,"Latin America",0,"Deficient Democracy",0.639091638545403,0.549942475748544,0.661455794345574,3,0.0470796994655382,0.0295722755674741,0.87878357048722,0.0445644544797677,"FeC"
"Argentina","ARG",1984,"Latin America",0,"Deficient Democracy",0.710143111087355,0.838989727400994,0.708133024402888,2,0.0294893201690538,0.939505040050101,0.00884365279500779,0.0221619869858368,"fEc"
"Argentina","ARG",1985,"Latin America",0,"Deficient Democracy",0.726915581531473,0.820695185108074,0.708337539917271,2,0.0641818619570806,0.840957832686665,0.0239872270389575,0.070873078317297,"fEc"
"Argentina","ARG",1986,"Latin America",0,"Deficient Democracy",0.726886051390473,0.824614434726146,0.708337539917271,2,0.0628031974212503,0.845668202068226,0.023268416628422,0.0682601838821015,"fEc"
"Argentina","ARG",1987,"Latin America",0,"Deficient Democracy",0.715809238110278,0.83488368057309,0.716025367629339,2,0.0259846357296472,0.947670117945002,0.00760350015864355,0.0187417461667078,"fEc"
"Argentina","ARG",1988,"Latin America",0,"Deficient Democracy",0.719783764101814,0.83488368057309,0.706172252267941,2,0.0499646458321573,0.885862715890386,0.0170912712037286,0.0470813670737284,"fEc"
"Argentina","ARG",1989,"Latin America",0,"Deficient Democracy",0.721872093748983,0.820831109279469,0.720210812729955,2,0.0297295698791973,0.938935471078632,0.00893041774535045,0.0224045412968208,"fEc"
"Argentina","ARG",1990,"Latin America",0,"Deficient Democracy",0.627922976126091,0.802069801357672,0.693569794194607,2,0.0765229362422514,0.895036908873016,0.010582513549488,0.0178576413352446,"fEc"
"Argentina","ARG",1991,"Latin America",0,"Deficient Democracy",0.630381734851606,0.796872769551993,0.701307200076381,2,0.129541738415327,0.82987737924941,0.0155830413350739,0.0249978410001891,"fEc"
"Argentina","ARG",1992,"Latin America",0,"Deficient Democracy",0.628876778494082,0.802228587600386,0.707012005932265,2,0.162761892664369,0.790672850907223,0.0181615285211321,0.0284037279072756,"fEc"
"Argentina","ARG",1993,"Latin America",0,"Deficient Democracy",0.625062760152567,0.805972323282943,0.702372275999089,2,0.131225236410093,0.827864231827625,0.0157229324614772,0.0251875993008052,"fEc"
"Argentina","ARG",1994,"Latin America",2,"Deficient Democracy",0.620185686229074,0.813703686245111,0.702207748981716,2,0.126854166741729,0.833097482667512,0.0153575499349304,0.0246908006558281,"fEc"
"Argentina","ARG",1995,"Latin America",0,"Deficient Democracy",0.646296746593712,0.811680966880108,0.726694715865325,2,0.217700979508841,0.727913146200698,0.0216807827996241,0.0327050914908365,"fEc"
"Argentina","ARG",1996,"Latin America",0,"Deficient Democracy",0.645020602256991,0.811680966880108,0.722395913375397,2,0.182770570237003,0.767541432714479,0.019543392052414,0.0301446049961042,"fEc"
"Argentina","ARG",1997,"Latin America",0,"Deficient Democracy",0.655988933437746,0.79454874076555,0.73213553040152,2,0.335010700792482,0.600560940632778,0.0266755635429824,0.037752795031757,"fEc"
"Argentina","ARG",1998,"Latin America",0,"Deficient Democracy",0.663488442577132,0.79454874076555,0.722395913375397,2,0.160959344121687,0.792773530992244,0.0180310032583428,0.0282361216277261,"fEc"
"Argentina","ARG",1999,"Latin America",0,"Deficient Democracy",0.644187907189822,0.814653846860689,0.725035811028428,2,0.198367640421327,0.749734200564319,0.0205392404887571,0.0313589185255963,"fEc"
"Argentina","ARG",2000,"Latin America",0,"Deficient Democracy",0.678021953634878,0.813339131471703,0.744560538209086,2,0.227140331013737,0.717354808580039,0.022202458415113,0.0333024019911113,"fEc"
"Argentina","ARG",2001,"Latin America",0,"Deficient Democracy",0.697558556937793,0.794618143746119,0.745351279405885,2,0.228305905390893,0.716055256933532,0.0222652975986244,0.0333735400769506,"fEc"
"Argentina","ARG",2002,"Latin America",0,"Deficient Democracy",0.702214517236904,0.803694635040621,0.702405090149584,2,0.025972076456845,0.947698901252943,0.00759914160787096,0.0187298806823408,"fEc"
"Argentina","ARG",2003,"Latin America",0,"Deficient Democracy",0.70520896840391,0.781906386408936,0.706925278034755,2,0.021927272423119,0.956795832447677,0.00622709415834263,0.015049800970861,"fEc"
"Argentina","ARG",2004,"Latin America",0,"Deficient Democracy",0.702546280192927,0.781906386408936,0.715094876872508,2,0.00270909427159378,0.995378916136747,0.000614072103808764,0.00129791748785027,"fEc"
"Argentina","ARG",2005,"Latin America",0,"Deficient Democracy",0.707927996664877,0.767320346083385,0.721546826770663,2,0.005237356959477,0.991703687086106,0.0010314225004649,0.00202753345395212,"fEc"
"Argentina","ARG",2006,"Latin America",0,"Deficient Democracy",0.70567600805777,0.769805924909006,0.722404949110692,2,0.0114999052013787,0.982358316503334,0.00211570113609603,0.00402607715919149,"fEc"
"Argentina","ARG",2007,"Latin America",2,"Deficient Democracy",0.698174205034924,0.772940754169346,0.719435406596019,2,0.0188498153933168,0.971754600094766,0.0032882639376458,0.00610732057427173,"fEc"
"Argentina","ARG",2008,"Latin America",2,"Deficient Democracy",0.680188854395281,0.786842013024065,0.702680273038799,2,0.00322098543730254,0.994800106877631,0.000658928570154128,0.00131997911491238,"fEc"
"Argentina","ARG",2009,"Latin America",0,"Deficient Democracy",0.678383287955137,0.79052258555157,0.689768524192597,2,0.00832845381782884,0.984916512701271,0.00208689743521846,0.00466813604568172,"fEc"
"Argentina","ARG",2010,"Latin America",0,"Deficient Democracy",0.678154311262511,0.79052258555157,0.687849470389766,2,0.0105699592562922,0.980543897153281,0.00271673895651254,0.00616940463391375,"fEc"
"Argentina","ARG",2011,"Latin America",0,"Deficient Democracy",0.693936216512809,0.793802414753652,0.694233371573994,2,0.0257528876864446,0.948200696159816,0.00752317280356466,0.0185232433501753,"fEc"
"Argentina","ARG",2012,"Latin America",0,"Deficient Democracy",0.694194064266458,0.796418001133456,0.690339957123721,2,0.0339755623621455,0.928654056838704,0.0105013759543254,0.0268690048448252,"fEc"
"Argentina","ARG",2013,"Latin America",0,"Deficient Democracy",0.687026518216912,0.748110279568707,0.682266004900064,2,0.0420931696811201,0.90779175921801,0.013708515150101,0.0364065559507691,"fEc"
"Argentina","ARG",2014,"Latin America",0,"Deficient Democracy",0.687126215650481,0.747704466654765,0.679020966536559,2,0.0528899568461658,0.877229379759932,0.0184225347552175,0.051458128638685,"fEc"
"Argentina","ARG",2015,"Latin America",0,"Deficient Democracy",0.673725903657515,0.748092723316833,0.690952087801335,2,0.00557378055578963,0.991191861223848,0.00109229864575109,0.00214205957461169,"fEc"
"Argentina","ARG",2016,"Latin America",0,"Working Democracy",0.697475236919601,0.762844066691881,0.780679922866639,1,0.973289569425862,0.016022699257008,0.00591859055106012,0.00476914076607011,"fEC"
"Argentina","ARG",2017,"Latin America",2,"Deficient Democracy",0.682353939192871,0.743049125838589,0.766789840805862,1,0.945955870920118,0.0306927036029897,0.0132815487183871,0.0100698767585053,"fEC"
"Armenia","ARM",1990,"Post-Soviet States (without EU-members)",2,"Deficient Democracy",0.515731390960495,0.686078390377386,0.440484960532362,2,0.09345147196108,0.708338865700484,0.0432148110237262,0.15499485131471,"fEc"
"Australia","AUS",1901,"North America incl. AUS+NZ",0,"Deficient Democracy",0.789227625251079,0.62397380052718,0.782116336611257,3,0.00746702679433183,0.00534063534689416,0.977306324294599,0.00988601356417504,"FeC"
"Australia","AUS",1902,"North America incl. AUS+NZ",0,"Deficient Democracy",0.789227625251079,0.628638422394553,0.7852447272448,3,0.00904307777162346,0.00641063468671895,0.972858793133442,0.0116874944082155,"FeC"
"Australia","AUS",1903,"North America incl. AUS+NZ",0,"Working Democracy",0.783917373692815,0.674818077501222,0.82274597931729,3,0.0651227187566025,0.0393207944139295,0.8395422379061,0.0560142489233676,"FeC"
"Australia","AUS",1904,"North America incl. AUS+NZ",0,"Working Democracy",0.783917373692815,0.674818077501222,0.82274597931729,3,0.0651227187566025,0.0393207944139295,0.8395422379061,0.0560142489233676,"FeC"
"Australia","AUS",1905,"North America incl. AUS+NZ",0,"Working Democracy",0.783917373692815,0.674818077501222,0.82274597931729,3,0.0651227187566025,0.0393207944139295,0.8395422379061,0.0560142489233676,"FeC"
"Australia","AUS",1906,"North America incl. AUS+NZ",0,"Working Democracy",0.802185600593221,0.674731916818939,0.82274597931729,3,0.0326111145158851,0.021245680017872,0.91233577703098,0.0338074284352635,"FeC"
"Australia","AUS",1907,"North America incl. AUS+NZ",0,"Working Democracy",0.802185600593221,0.674731916818939,0.82274597931729,3,0.0326111145158851,0.021245680017872,0.91233577703098,0.0338074284352635,"FeC"
"Australia","AUS",1908,"North America incl. AUS+NZ",0,"Working Democracy",0.802185600593221,0.674731916818939,0.82274597931729,3,0.0326111145158851,0.021245680017872,0.91233577703098,0.0338074284352635,"FeC"
"Australia","AUS",1909,"North America incl. AUS+NZ",0,"Working Democracy",0.802159817621234,0.674731916818939,0.82274597931729,3,0.0326472798090486,0.0212671297130371,0.912249153027261,0.0338364374506535,"FeC"
"Australia","AUS",1910,"North America incl. AUS+NZ",0,"Working Democracy",0.818104174532654,0.66357379818255,0.82274597931729,3,0.0147043310338949,0.0101554770381523,0.957415676999983,0.0177245149279703,"FeC"
"Australia","AUS",1911,"North America incl. AUS+NZ",0,"Working Democracy",0.818104174532654,0.66357379818255,0.82274597931729,3,0.0147043310338949,0.0101554770381523,0.957415676999983,0.0177245149279703,"FeC"
"Australia","AUS",1912,"North America incl. AUS+NZ",0,"Working Democracy",0.818104174532654,0.66357379818255,0.82544595035768,3,0.016769133475765,0.011488060507915,0.951956371773789,0.0197864342425307,"FeC"
"Australia","AUS",1913,"North America incl. AUS+NZ",0,"Working Democracy",0.786266099867553,0.688630537901313,0.82544595035768,3,0.0730459635728912,0.0434039712741164,0.823067901638261,0.0604821635147314,"FeC"
"Australia","AUS",1914,"North America incl. AUS+NZ",0,"Working Democracy",0.808440830496832,0.663918610510948,0.821274029257849,3,0.0220797177270295,0.0148453583170074,0.938264453291085,0.024810470664878,"FeC"
"Australia","AUS",1915,"North America incl. AUS+NZ",0,"Working Democracy",0.807112124219731,0.663918610510948,0.821274029257849,3,0.0234626564823075,0.0157043756451421,0.934773061402828,0.0260599064697219,"FeC"
"Australia","AUS",1916,"North America incl. AUS+NZ",0,"Working Democracy",0.787741612128417,0.657407015552358,0.821274029257849,3,0.0481585221839913,0.0301739377520179,0.876362538589116,0.0453050014748744,"FeC"
"Australia","AUS",1917,"North America incl. AUS+NZ",0,"Working Democracy",0.781974218032946,0.642329357139403,0.821274029257849,3,0.0522532676678028,0.0324350180929716,0.86726493891744,0.0480467753217854,"FeC"
"Australia","AUS",1918,"North America incl. AUS+NZ",0,"Working Democracy",0.799202030386258,0.655817736300354,0.822820515861781,3,0.0331363100844503,0.0215568406400879,0.911079300448155,0.0342275488273072,"FeC"
"Australia","AUS",1919,"North America incl. AUS+NZ",0,"Working Democracy",0.813489964261369,0.671148519211089,0.827111693441822,3,0.0230209415097261,0.0154306534184674,0.935885117686598,0.0256632873852088,"FeC"
"Australia","AUS",1920,"North America incl. AUS+NZ",0,"Working Democracy",0.817882877452693,0.671148519211089,0.830083011766855,3,0.0213194442675133,0.0143705278741344,0.940196241960751,0.024113785897601,"FeC"
"Australia","AUS",1921,"North America incl. AUS+NZ",0,"Working Democracy",0.817882877452693,0.671148519211089,0.830083011766855,3,0.0213194442675133,0.0143705278741344,0.940196241960751,0.0241137858976009,"FeC"
"Australia","AUS",1922,"North America incl. AUS+NZ",0,"Working Democracy",0.81609678317791,0.669666834702471,0.836300138550264,3,0.0290779862607782,0.0191334313373862,0.920873573621933,0.0309150087799028,"FeC"
"Australia","AUS",1923,"North America incl. AUS+NZ",0,"Working Democracy",0.81609678317791,0.669666834702471,0.836300138550264,3,0.0290779862607782,0.0191334313373862,0.920873573621933,0.0309150087799028,"FeC"
"Australia","AUS",1924,"North America incl. AUS+NZ",0,"Working Democracy",0.810073270052523,0.674940453336566,0.836300138550264,3,0.0377573629735498,0.0242645206120102,0.9001565901987,0.0378215262157404,"FeC"
"Australia","AUS",1925,"North America incl. AUS+NZ",0,"Working Democracy",0.813613775859609,0.671774586791877,0.836300138550264,3,0.0324001417401075,0.02112048370783,0.912841407281609,0.0336379672704536,"FeC"
"Australia","AUS",1926,"North America incl. AUS+NZ",0,"Working Democracy",0.811947913049101,0.671774586791877,0.836300138550264,3,0.0345368775466146,0.0223831580433688,0.907743969945225,0.0353359944647919,"FeC"
"Australia","AUS",1927,"North America incl. AUS+NZ",0,"Working Democracy",0.811947913049101,0.671774586791877,0.836300138550264,3,0.0345368775466146,0.0223831580433688,0.907743969945225,0.0353359944647919,"FeC"
"Australia","AUS",1928,"North America incl. AUS+NZ",0,"Working Democracy",0.798494321616693,0.684812331104655,0.836300138550264,3,0.0610616778815959,0.0371828283792143,0.848155447673278,0.0536000460659116,"FeC"
"Australia","AUS",1929,"North America incl. AUS+NZ",0,"Working Democracy",0.81238319700638,0.67393676767196,0.830083011766855,3,0.0275845209798499,0.0182303229602652,0.924529077993993,0.029656078065892,"FeC"
"Australia","AUS",1930,"North America incl. AUS+NZ",0,"Working Democracy",0.813962537487833,0.67393676767196,0.830083011766855,3,0.0257451664868746,0.0171093316552017,0.929071423194264,0.0280740786636596,"FeC"
"Australia","AUS",1931,"North America incl. AUS+NZ",0,"Working Democracy",0.821307321193948,0.683825720285619,0.830083011766855,3,0.0187994957112878,0.0127830685195947,0.946665358033492,0.0217520777356257,"FeC"
"Australia","AUS",1932,"North America incl. AUS+NZ",0,"Working Democracy",0.818591470105388,0.683825720285619,0.830083011766855,3,0.0216042215040155,0.0145486040137176,0.939471597881172,0.024375576601095,"FeC"
"Australia","AUS",1933,"North America incl. AUS+NZ",0,"Working Democracy",0.818591470105388,0.683825720285619,0.830083011766855,3,0.0216042215040155,0.0145486040137176,0.939471597881172,0.024375576601095,"FeC"
"Australia","AUS",1934,"North America incl. AUS+NZ",0,"Working Democracy",0.818711248855113,0.683786427000507,0.830083011766855,3,0.0214716745497207,0.0144657527361196,0.939808719345625,0.0242538533685349,"FeC"
"Australia","AUS",1935,"North America incl. AUS+NZ",0,"Working Democracy",0.818711248855113,0.683786427000507,0.830083011766855,3,0.0214716745497207,0.0144657527361196,0.939808719345625,0.0242538533685349,"FeC"
"Australia","AUS",1936,"North America incl. AUS+NZ",0,"Working Democracy",0.818711248855113,0.683786427000507,0.830083011766855,3,0.0214716745497207,0.0144657527361196,0.939808719345625,0.0242538533685349,"FeC"
"Australia","AUS",1937,"North America incl. AUS+NZ",0,"Working Democracy",0.80478350350682,0.694633533536865,0.836300138550264,3,0.0530556615528513,0.0328739843374858,0.86549870871112,0.0485716453985425,"FeC"
"Australia","AUS",1938,"North America incl. AUS+NZ",0,"Working Democracy",0.80478350350682,0.694633533536865,0.836300138550264,3,0.0530556615528513,0.0328739843374858,0.86549870871112,0.0485716453985425,"FeC"
"Australia","AUS",1939,"North America incl. AUS+NZ",0,"Working Democracy",0.786314122171004,0.694633533536865,0.832922319064821,3,0.0916249297281499,0.0525488920101492,0.785985799433393,0.0698403788283078,"FeC"
"Australia","AUS",1940,"North America incl. AUS+NZ",0,"Working Democracy",0.771100883506989,0.696950926835242,0.826077126735159,3,0.129733187789543,0.0696003338583899,0.715630261240105,0.085036217111962,"FeC"
"Australia","AUS",1941,"North America incl. AUS+NZ",0,"Working Democracy",0.773133254827021,0.696950926835242,0.826077126735159,3,0.122481245623389,0.066521405577616,0.728493725759446,0.0825036230395492,"FeC"
"Australia","AUS",1942,"North America incl. AUS+NZ",0,"Working Democracy",0.777252933410362,0.713091440126321,0.826077126735159,3,0.132725653315352,0.0708490534337567,0.710388310239766,0.086036983011125,"FeC"
"Australia","AUS",1943,"North America incl. AUS+NZ",0,"Working Democracy",0.783712677953503,0.707182986830607,0.819935998696259,3,0.0855847313148037,0.049639445551451,0.79781816012156,0.0669576630121852,"FeC"
"Australia","AUS",1944,"North America incl. AUS+NZ",0,"Working Democracy",0.785059864175197,0.723443657774382,0.819935998696259,3,0.101418952452335,0.0571418354803487,0.767222747331057,0.0742164647362592,"FeC"
"Australia","AUS",1945,"North America incl. AUS+NZ",0,"Working Democracy",0.785059864175197,0.723589611072055,0.820603470481053,3,0.103465628362628,0.0580826366542898,0.763364927075155,0.075086807907927,"FeC"
"Australia","AUS",1946,"North America incl. AUS+NZ",0,"Working Democracy",0.803960679019373,0.739447405114414,0.813283340995657,3,0.0300547256204171,0.0197207285884465,0.91849810619338,0.0317264395977561,"FeC"
"Australia","AUS",1947,"North America incl. AUS+NZ",0,"Working Democracy",0.80473016092245,0.739447405114414,0.813283340995657,3,0.0280495356665053,0.0185121911126144,0.923387801306862,0.0300504719140184,"FeC"
"Australia","AUS",1948,"North America incl. AUS+NZ",0,"Working Democracy",0.80473016092245,0.739447405114414,0.813283340995657,3,0.0280495356665053,0.0185121911126144,0.923387801306862,0.0300504719140184,"FeC"
"Australia","AUS",1949,"North America incl. AUS+NZ",0,"Working Democracy",0.815247924578474,0.72694032256943,0.819374642190994,3,0.0166746145236725,0.0114274113751673,0.952204497707873,0.0196934763932876,"FeC"
"Australia","AUS",1950,"North America incl. AUS+NZ",0,"Working Democracy",0.863432087964425,0.733833288721308,0.81306256802406,3,0.0148545354225632,0.0127855590480444,0.938263802938954,0.0340961025904386,"FeC"
"Australia","AUS",1951,"North America incl. AUS+NZ",0,"Working Democracy",0.84464664389446,0.745812835640211,0.814713947742357,3,0.00625919057333885,0.00513359686616657,0.976282646996072,0.0123245655644224,"FeC"
"Australia","AUS",1952,"North America incl. AUS+NZ",0,"Working Democracy",0.849783807020408,0.745812835640211,0.814713947742357,3,0.00925507922961661,0.00773837248153275,0.963651112246695,0.019355436042156,"FeC"
"Australia","AUS",1953,"North America incl. AUS+NZ",0,"Working Democracy",0.849783807020408,0.745812835640211,0.814713947742357,3,0.00925507922961661,0.00773837248153275,0.963651112246695,0.019355436042156,"FeC"
"Australia","AUS",1954,"North America incl. AUS+NZ",0,"Working Democracy",0.82761467253033,0.769144224404613,0.814713947742357,3,0.00201622780926343,0.00158066901475713,0.992940016711596,0.00346308646438297,"FeC"
"Australia","AUS",1955,"North America incl. AUS+NZ",0,"Working Democracy",0.867673299526337,0.735567907347892,0.814713947742357,3,0.0163577351835937,0.014177439981385,0.931055296364378,0.0384095284706431,"FeC"
"Australia","AUS",1956,"North America incl. AUS+NZ",0,"Working Democracy",0.870545751799641,0.735567907347892,0.814713947742357,3,0.0179830209464929,0.0156994286888371,0.923069574643515,0.0432479757211547,"FeC"
"Australia","AUS",1957,"North America incl. AUS+NZ",0,"Working Democracy",0.870545751799641,0.735567907347892,0.814713947742357,3,0.0179830209464929,0.0156994286888371,0.923069574643515,0.0432479757211547,"FeC"
"Australia","AUS",1958,"North America incl. AUS+NZ",0,"Working Democracy",0.870284987391455,0.735515050605114,0.814713947742357,3,0.017815176583941,0.0155414348674334,0.923903612230156,0.0427397763184697,"FeC"
"Australia","AUS",1959,"North America incl. AUS+NZ",0,"Working Democracy",0.870284987391455,0.735515050605114,0.814713947742357,3,0.017815176583941,0.0155414348674334,0.923903612230156,0.0427397763184697,"FeC"
"Australia","AUS",1960,"North America incl. AUS+NZ",0,"Working Democracy",0.870284987391455,0.757371292407016,0.814713947742357,3,0.028903407438562,0.0263869689230948,0.863773273143785,0.080936350494558,"FeC"
"Australia","AUS",1961,"North America incl. AUS+NZ",0,"Working Democracy",0.858010654927853,0.769543290771394,0.814713947742357,3,0.0285054804072987,0.0259830366465546,0.866124030570087,0.0793874523760594,"FeC"
"Australia","AUS",1962,"North America incl. AUS+NZ",0,"Working Democracy",0.858010654927853,0.769543290771394,0.814713947742357,3,0.0285054804072987,0.0259830366465546,0.866124030570087,0.0793874523760594,"FeC"
"Australia","AUS",1963,"North America incl. AUS+NZ",0,"Working Democracy",0.87034706345277,0.760819859163417,0.814713947742357,3,0.0311967571109465,0.0287375278774002,0.849906114082852,0.0901596009288015,"FeC"
"Australia","AUS",1964,"North America incl. AUS+NZ",0,"Working Democracy",0.869455396504939,0.760819859163417,0.814713947742357,3,0.0306093241399107,0.028131725095601,0.853511249631521,0.0877477011329671,"FeC"
"Australia","AUS",1965,"North America incl. AUS+NZ",0,"Working Democracy",0.869455396504939,0.760819859163417,0.814713947742357,3,0.0306093241399107,0.028131725095601,0.853511249631521,0.0877477011329671,"FeC"
"Australia","AUS",1966,"North America incl. AUS+NZ",0,"Working Democracy",0.869157256497588,0.766770035331223,0.814713947742357,3,0.0346515468541688,0.0323542296122032,0.827907387234133,0.105086836299495,"FeC"
"Australia","AUS",1967,"North America incl. AUS+NZ",0,"Working Democracy",0.87230488741462,0.774745172778416,0.814713947742357,3,0.0428668268929328,0.0413690855958124,0.768983969795632,0.146780117715623,"FeC"
"Australia","AUS",1968,"North America incl. AUS+NZ",0,"Working Democracy",0.87230488741462,0.775584054971403,0.814713947742357,3,0.0435501556332641,0.0421492172327577,0.763562790846789,0.15073783628719,"FeC"
"Australia","AUS",1969,"North America incl. AUS+NZ",0,"Working Democracy",0.859619868930312,0.788143258169184,0.816057908880429,3,0.0453828293731321,0.0442683265608651,0.748532765908736,0.161816078157267,"FeC"
"Australia","AUS",1970,"North America incl. AUS+NZ",0,"Working Democracy",0.864917341453526,0.803613202759322,0.816057908880429,3,0.0618872233505369,0.0667654215420019,0.537474740360252,0.333872614747209,"FeC"
"Australia","AUS",1971,"North America incl. AUS+NZ",0,"Working Democracy",0.864917341453526,0.803613202759322,0.816057908880429,3,0.0618872233505368,0.0667654215420018,0.537474740360252,0.333872614747209,"FeC"
"Australia","AUS",1972,"North America incl. AUS+NZ",0,"Working Democracy",0.866731761866842,0.815513959492861,0.810118014470583,4,0.0554969478652709,0.0689898748182819,0.258696453793223,0.616816723523224,"Fec"
