"country","country_text_id","year","regions","na_count","classification_context","freedom","equality","control","cluster_1st","X1","X2","X3","X4","cluster_label_1st"
"Argentina","ARG",2016,"Latin America",0,"Deficient Democracy",0.697475236919601,0.762844066691881,0.780679922866639,1,0.869580196994548,0.0735911131030365,0.0326203995714375,0.0242082903309786,"fEC"
"Argentina","ARG",2017,"Latin America",2,"Deficient Democracy",0.69075679242114,0.742371182738746,0.766789840805862,1,0.798999031305723,0.103334035292404,0.0581857423677687,0.0394811910341047,"fEC"
"Australia","AUS",1901,"North America incl. AUS+NZ",0,"Deficient Democracy",0.789227625251079,0.62397380052718,0.782116336611257,3,0.00317039039922379,0.00253153702788169,0.988471510939458,0.00582656163343642,"FeC"
"Australia","AUS",1902,"North America incl. AUS+NZ",0,"Deficient Democracy",0.789227625251079,0.628638422394553,0.7852447272448,3,0.00406647707671174,0.00322271188475743,0.985426338888685,0.00728447214984563,"FeC"
"Australia","AUS",1903,"North America incl. AUS+NZ",0,"Deficient Democracy",0.783917373692815,0.674818077501222,0.82274597931729,3,0.0450812924952955,0.0312486921050807,0.870696952820631,0.0529730625789927,"FeC"
"Australia","AUS",1904,"North America incl. AUS+NZ",0,"Deficient Democracy",0.783917373692815,0.674818077501222,0.82274597931729,3,0.0450812924952955,0.0312486921050807,0.870696952820631,0.0529730625789927,"FeC"
"Australia","AUS",1905,"North America incl. AUS+NZ",0,"Deficient Democracy",0.783917373692815,0.674818077501222,0.82274597931729,3,0.0450812924952955,0.0312486921050807,0.870696952820631,0.0529730625789927,"FeC"
"Australia","AUS",1906,"North America incl. AUS+NZ",0,"Deficient Democracy",0.802185600593221,0.674731916818939,0.82274597931729,3,0.0203078134037816,0.0149918583366957,0.935820187860107,0.0288801403994154,"FeC"
"Australia","AUS",1907,"North America incl. AUS+NZ",0,"Deficient Democracy",0.802185600593221,0.674731916818939,0.82274597931729,3,0.0203078134037816,0.0149918583366957,0.935820187860107,0.0288801403994154,"FeC"
"Australia","AUS",1908,"North America incl. AUS+NZ",0,"Deficient Democracy",0.802185600593221,0.674731916818939,0.82274597931729,3,0.0203078134037816,0.0149918583366957,0.935820187860107,0.0288801403994154,"FeC"
"Australia","AUS",1909,"North America incl. AUS+NZ",0,"Deficient Democracy",0.802159817621234,0.674731916818939,0.82274597931729,3,0.0203345150060217,0.0150103274157264,0.935744533397133,0.0289106241811192,"FeC"
"Australia","AUS",1910,"North America incl. AUS+NZ",0,"Deficient Democracy",0.818104174532654,0.66357379818255,0.82274597931729,3,0.00762717913204766,0.00591293623433342,0.973766868542746,0.012693016090873,"FeC"
"Australia","AUS",1911,"North America incl. AUS+NZ",0,"Deficient Democracy",0.818104174532654,0.66357379818255,0.82274597931729,3,0.00762717913204765,0.00591293623433342,0.973766868542746,0.012693016090873,"FeC"
"Australia","AUS",1912,"North America incl. AUS+NZ",0,"Deficient Democracy",0.818104174532654,0.66357379818255,0.82544595035768,3,0.00900875132022723,0.00693652398324389,0.969395022971054,0.014659701725475,"FeC"
"Australia","AUS",1913,"North America incl. AUS+NZ",0,"Deficient Democracy",0.786266099867553,0.688630537901313,0.82544595035768,3,0.0512642535074162,0.0350696302708543,0.855697961939814,0.0579681542819152,"FeC"
"Australia","AUS",1914,"North America incl. AUS+NZ",0,"Deficient Democracy",0.808440830496832,0.663918610510948,0.821274029257849,3,0.0126855081077194,0.00961501692302797,0.958085096800443,0.0196143781688094,"FeC"
"Australia","AUS",1915,"North America incl. AUS+NZ",0,"Deficient Democracy",0.807112124219731,0.663918610510948,0.821274029257849,3,0.0136654139609072,0.0103187596707814,0.955140666317831,0.02087516005048,"FeC"
"Australia","AUS",1916,"North America incl. AUS+NZ",0,"Deficient Democracy",0.787741612128417,0.657407015552358,0.821274029257849,3,0.0320000398005937,0.0228694979153137,0.903943911444567,0.0411865508395252,"FeC"
"Australia","AUS",1917,"North America incl. AUS+NZ",0,"Deficient Democracy",0.781974218032946,0.642329357139403,0.821274029257849,3,0.035133602957558,0.0249154904707156,0.895773153171598,0.0441777534001288,"FeC"
"Australia","AUS",1918,"North America incl. AUS+NZ",0,"Deficient Democracy",0.799202030386258,0.655817736300354,0.822820515861781,3,0.0206958601163912,0.015260030793955,0.93472216730809,0.0293219417815636,"FeC"
"Australia","AUS",1919,"North America incl. AUS+NZ",0,"Deficient Democracy",0.813489964261369,0.671148519211089,0.827111693441822,3,0.0133515814590673,0.0100938080990252,0.95608073668565,0.0204738737562579,"FeC"
"Australia","AUS",1920,"North America incl. AUS+NZ",0,"Deficient Democracy",0.817882877452693,0.671148519211089,0.830083011766855,3,0.0121502704537367,0.00922890926250769,0.959705027658743,0.0189157926250124,"FeC"
"Australia","AUS",1921,"North America incl. AUS+NZ",0,"Deficient Democracy",0.817882877452693,0.671148519211089,0.830083011766855,3,0.0121502704537367,0.00922890926250768,0.959705027658743,0.0189157926250124,"FeC"
"Australia","AUS",1922,"North America incl. AUS+NZ",0,"Deficient Democracy",0.81609678317791,0.669666834702471,0.836300138550264,3,0.0177142190190709,0.0131863073622269,0.94324129185406,0.0258581817646424,"FeC"
"Australia","AUS",1923,"North America incl. AUS+NZ",0,"Deficient Democracy",0.81609678317791,0.669666834702471,0.836300138550264,3,0.0177142190190709,0.0131863073622269,0.94324129185406,0.0258581817646424,"FeC"
"Australia","AUS",1924,"North America incl. AUS+NZ",0,"Deficient Democracy",0.810073270052523,0.674940453336566,0.836300138550264,3,0.0241343322545109,0.0176150393698916,0.925122481602258,0.0331281467733396,"FeC"
"Australia","AUS",1925,"North America incl. AUS+NZ",0,"Deficient Democracy",0.813613775859609,0.671774586791877,0.836300138550264,3,0.0201521060653023,0.0148841105345046,0.936261652588398,0.0287021308117955,"FeC"
"Australia","AUS",1926,"North America incl. AUS+NZ",0,"Deficient Democracy",0.811947913049101,0.671774586791877,0.836300138550264,3,0.02173357036507,0.0159747398429049,0.931800844557394,0.0304908452346315,"FeC"
"Australia","AUS",1927,"North America incl. AUS+NZ",0,"Deficient Democracy",0.811947913049101,0.671774586791877,0.836300138550264,3,0.02173357036507,0.0159747398429049,0.931800844557393,0.0304908452346315,"FeC"
"Australia","AUS",1928,"North America incl. AUS+NZ",0,"Deficient Democracy",0.798494321616693,0.684812331104655,0.836300138550264,3,0.0419280656704221,0.0292668003842153,0.878512615879444,0.0502925180659186,"FeC"
"Australia","AUS",1929,"North America incl. AUS+NZ",0,"Deficient Democracy",0.81238319700638,0.67393676767196,0.830083011766855,3,0.0166277089610086,0.0124228656268764,0.946394941270893,0.0245544841412218,"FeC"
"Australia","AUS",1930,"North America incl. AUS+NZ",0,"Deficient Democracy",0.813962537487833,0.67393676767196,0.830083011766855,3,0.0152987247144712,0.0114830979887808,0.950290890467199,0.0229272868295493,"FeC"
"Australia","AUS",1931,"North America incl. AUS+NZ",0,"Deficient Democracy",0.821307321193948,0.683825720285619,0.830083011766855,3,0.0103961252877019,0.00795461575875411,0.965075458501479,0.0165738004520655,"FeC"
"Australia","AUS",1932,"North America incl. AUS+NZ",0,"Deficient Democracy",0.818591470105388,0.683825720285619,0.830083011766855,3,0.0123504535421258,0.0093734608839846,0.959098174296399,0.0191779112774903,"FeC"
"Australia","AUS",1933,"North America incl. AUS+NZ",0,"Deficient Democracy",0.818591470105388,0.683825720285619,0.830083011766855,3,0.0123504535421258,0.0093734608839846,0.959098174296399,0.0191779112774903,"FeC"
"Australia","AUS",1934,"North America incl. AUS+NZ",0,"Deficient Democracy",0.818711248855113,0.683786427000507,0.830083011766855,3,0.0122572344390146,0.00930616922776587,0.95938061938648,0.0190559769467396,"FeC"
"Australia","AUS",1935,"North America incl. AUS+NZ",0,"Deficient Democracy",0.818711248855113,0.683786427000507,0.830083011766855,3,0.0122572344390146,0.00930616922776586,0.95938061938648,0.0190559769467396,"FeC"
"Australia","AUS",1936,"North America incl. AUS+NZ",0,"Deficient Democracy",0.818711248855113,0.683786427000507,0.830083011766855,3,0.0122572344390146,0.00930616922776586,0.95938061938648,0.0190559769467396,"FeC"
"Australia","AUS",1937,"North America incl. AUS+NZ",0,"Deficient Democracy",0.80478350350682,0.694633533536865,0.836300138550264,3,0.0357496661250985,0.0253147476180308,0.894183052470517,0.0447525337863541,"FeC"
"Australia","AUS",1938,"North America incl. AUS+NZ",0,"Deficient Democracy",0.80478350350682,0.694633533536865,0.836300138550264,3,0.0357496661250985,0.0253147476180308,0.894183052470517,0.0447525337863541,"FeC"
"Australia","AUS",1939,"North America incl. AUS+NZ",0,"Deficient Democracy",0.786314122171004,0.694633533536865,0.832922319064821,3,0.0658879400509369,0.0437856495052678,0.821751117055741,0.0685752933880538,"FeC"
"Australia","AUS",1940,"North America incl. AUS+NZ",0,"Deficient Democracy",0.771100883506989,0.696950926835242,0.826077126735159,3,0.0962458530722385,0.0605884742331065,0.756881445927441,0.0862842267672143,"FeC"
"Australia","AUS",1941,"North America incl. AUS+NZ",0,"Deficient Democracy",0.773133254827021,0.696950926835242,0.826077126735159,3,0.0904407895853724,0.057501225800677,0.768776027449823,0.0832819571641272,"FeC"
"Australia","AUS",1942,"North America incl. AUS+NZ",0,"Working Democracy",0.777252933410362,0.713091440126321,0.826077126735159,3,0.0986443988837892,0.0618474902090897,0.752030608785149,0.0874775021219721,"FeC"
"Australia","AUS",1943,"North America incl. AUS+NZ",0,"Working Democracy",0.783712677953503,0.707182986830607,0.819935998696259,3,0.0611171847742322,0.0409897771204083,0.832606569708025,0.0652864683973347,"FeC"
"Australia","AUS",1944,"North America incl. AUS+NZ",0,"Working Democracy",0.785059864175197,0.723443657774382,0.819935998696259,3,0.0736513593345757,0.0482415554381841,0.80450027133164,0.0736068138956001,"FeC"
"Australia","AUS",1945,"North America incl. AUS+NZ",0,"Working Democracy",0.785059864175197,0.723589611072055,0.820603470481053,3,0.0752775769946196,0.0491606233659998,0.800948354142542,0.074613445496839,"FeC"
"Australia","AUS",1946,"North America incl. AUS+NZ",0,"Working Democracy",0.803960679019373,0.739447405114414,0.813283340995657,3,0.0184281117779895,0.013685618987085,0.94118393660463,0.0267023326302955,"FeC"
"Australia","AUS",1947,"North America incl. AUS+NZ",0,"Working Democracy",0.80473016092245,0.739447405114414,0.813283340995657,3,0.0169653300598478,0.0126605574550003,0.945412018366505,0.0249620941186471,"FeC"
"Australia","AUS",1948,"North America incl. AUS+NZ",0,"Working Democracy",0.80473016092245,0.739447405114414,0.813283340995657,3,0.0169653300598478,0.0126605574550003,0.945412018366505,0.0249620941186471,"FeC"
"Australia","AUS",1949,"North America incl. AUS+NZ",0,"Working Democracy",0.815247924578474,0.72694032256943,0.819374642190994,3,0.00894481521511345,0.00688937555062573,0.969595735826915,0.014570073407346,"FeC"
"Australia","AUS",1950,"North America incl. AUS+NZ",0,"Working Democracy",0.863432087964425,0.733833288721308,0.81306256802406,3,0.0193580024455844,0.0181271439626346,0.897283440705711,0.0652314128860703,"FeC"
"Australia","AUS",1951,"North America incl. AUS+NZ",0,"Working Democracy",0.84464664389446,0.745812835640211,0.814713947742357,3,0.00968868202441542,0.00869950345537742,0.954159990775288,0.0274518237449186,"FeC"
"Australia","AUS",1952,"North America incl. AUS+NZ",0,"Working Democracy",0.849783807020408,0.745812835640211,0.814713947742357,3,0.0132472763020565,0.0120953886219987,0.934493769762945,0.040163565313,"FeC"
"Australia","AUS",1953,"North America incl. AUS+NZ",0,"Working Democracy",0.849783807020408,0.745812835640211,0.814713947742357,3,0.0132472763020565,0.0120953886219987,0.934493769762945,0.040163565313,"FeC"
"Australia","AUS",1954,"North America incl. AUS+NZ",0,"Working Democracy",0.82761467253033,0.769144224404613,0.814713947742357,3,0.00354437307896342,0.00306083998965917,0.984763821917433,0.00863096501394415,"FeC"
"Australia","AUS",1955,"North America incl. AUS+NZ",0,"Working Democracy",0.867673299526337,0.735567907347892,0.814713947742357,3,0.020917135096103,0.0197063465307325,0.8870338842587,0.0723426341144642,"FeC"
"Australia","AUS",1956,"North America incl. AUS+NZ",0,"Working Democracy",0.870545751799641,0.735567907347892,0.814713947742357,3,0.0225712004582465,0.0213999496334309,0.875792008678527,0.0802368412297955,"FeC"
"Australia","AUS",1957,"North America incl. AUS+NZ",0,"Working Democracy",0.870545751799641,0.735567907347892,0.814713947742357,3,0.0225712004582465,0.0213999496334309,0.875792008678527,0.0802368412297955,"FeC"
"Australia","AUS",1958,"North America incl. AUS+NZ",0,"Working Democracy",0.870284987391455,0.735515050605114,0.814713947742357,3,0.0224018425001261,0.0212256694511262,0.87696110706748,0.0794113809812673,"FeC"
"Australia","AUS",1959,"North America incl. AUS+NZ",0,"Working Democracy",0.870284987391455,0.735515050605114,0.814713947742357,3,0.0224018425001261,0.0212256694511262,0.876961107067481,0.0794113809812672,"FeC"
"Australia","AUS",1960,"North America incl. AUS+NZ",0,"Working Democracy",0.870284987391455,0.757371292407016,0.814713947742357,3,0.0329326360867368,0.0324754425121767,0.794855927922174,0.139735993478913,"FeC"
"Australia","AUS",1961,"North America incl. AUS+NZ",0,"Working Democracy",0.858010654927853,0.769543290771394,0.814713947742357,3,0.0325771913476913,0.032080660477919,0.797998692250671,0.137343455923719,"FeC"
"Australia","AUS",1962,"North America incl. AUS+NZ",0,"Working Democracy",0.858010654927853,0.769543290771394,0.814713947742357,3,0.0325771913476913,0.032080660477919,0.797998692250671,0.137343455923719,"FeC"
"Australia","AUS",1963,"North America incl. AUS+NZ",0,"Working Democracy",0.87034706345277,0.760819859163417,0.814713947742357,3,0.0349477695336121,0.0347368971934654,0.776407194725754,0.153908138547169,"FeC"
"Australia","AUS",1964,"North America incl. AUS+NZ",0,"Working Democracy",0.869455396504939,0.760819859163417,0.814713947742357,3,0.0344370807195114,0.0341599192095849,0.781188891011082,0.150214109059822,"FeC"
"Australia","AUS",1965,"North America incl. AUS+NZ",0,"Working Democracy",0.869455396504939,0.760819859163417,0.814713947742357,3,0.0344370807195114,0.0341599192095849,0.781188891011082,0.150214109059822,"FeC"
"Australia","AUS",1966,"North America incl. AUS+NZ",0,"Working Democracy",0.869157256497588,0.766770035331223,0.814713947742357,3,0.0378718246133877,0.0380959494797744,0.747438523092354,0.176593702814483,"FeC"
"Australia","AUS",1967,"North America incl. AUS+NZ",0,"Working Democracy",0.87230488741462,0.774745172778416,0.814713947742357,3,0.0442074780437518,0.045792750078592,0.671481121267004,0.238518650610652,"FeC"
"Australia","AUS",1968,"North America incl. AUS+NZ",0,"Working Democracy",0.87230488741462,0.775584054971403,0.814713947742357,3,0.0446884960588955,0.0464093665384371,0.664606637087864,0.244295500314803,"FeC"
"Australia","AUS",1969,"North America incl. AUS+NZ",0,"Working Democracy",0.859619868930312,0.788143258169184,0.816057908880429,3,0.0459370577914624,0.048040232608172,0.645645931153747,0.260376778446618,"FeC"
"Australia","AUS",1970,"North America incl. AUS+NZ",0,"Working Democracy",0.864917341453526,0.803613202759322,0.816057908880429,4,0.0515554475483273,0.0590278923525609,0.39549731485946,0.493919345239652,"Fec"
"Australia","AUS",1971,"North America incl. AUS+NZ",0,"Working Democracy",0.864917341453526,0.803613202759322,0.816057908880429,4,0.0515554475483273,0.0590278923525609,0.39549731485946,0.493919345239652,"Fec"
"Australia","AUS",1972,"North America incl. AUS+NZ",0,"Working Democracy",0.866731761866842,0.815513959492861,0.810118014470583,4,0.0299127986913566,0.0390032181717624,0.124843774345204,0.806240208791677,"Fec"
"Australia","AUS",1973,"North America incl. AUS+NZ",0,"Working Democracy",0.866731761866842,0.826070717162488,0.810350662314048,4,0.0107354008042482,0.015375461804882,0.032214432524606,0.941674704866264,"Fec"
"Australia","AUS",1975,"North America incl. AUS+NZ",0,"Working Democracy",0.875634411502232,0.816957858267706,0.816292262529221,4,0.038030559250867,0.0478032456564214,0.184432103582563,0.729734091510149,"Fec"
"Australia","AUS",1976,"North America incl. AUS+NZ",0,"Working Democracy",0.876959883297395,0.81654654741441,0.832851882679455,3,0.0519613347085486,0.0576435700220906,0.481150931425082,0.409244163844279,"FeC"
"Australia","AUS",1977,"North America incl. AUS+NZ",0,"Working Democracy",0.876948015673284,0.816933873834183,0.832851882679455,3,0.0520164957545813,0.057833569752752,0.474973576574498,0.415176357918168,"FeC"
"Australia","AUS",1978,"North America incl. AUS+NZ",0,"Working Democracy",0.876948015673284,0.816933873834183,0.832851882679455,3,0.0520164957545813,0.057833569752752,0.474973576574499,0.415176357918168,"FeC"
"Australia","AUS",1979,"North America incl. AUS+NZ",0,"Working Democracy",0.876948015673284,0.816933873834183,0.832851882679455,3,0.0520164957545813,0.057833569752752,0.474973576574499,0.415176357918168,"FeC"
"Australia","AUS",1980,"North America incl. AUS+NZ",0,"Working Democracy",0.878607141739874,0.826420781251948,0.838607830822995,4,0.0520526888487759,0.0587517871835644,0.433707356608219,0.45548816735944,"Fec"
"Australia","AUS",1981,"North America incl. AUS+NZ",0,"Working Democracy",0.878607141739874,0.826420781251948,0.838607830822995,4,0.0520526888487759,0.0587517871835644,0.433707356608219,0.45548816735944,"Fec"
"Australia","AUS",1982,"North America incl. AUS+NZ",0,"Working Democracy",0.878607141739874,0.826420781251948,0.838607830822995,4,0.0520526888487759,0.0587517871835644,0.43370735660822,0.45548816735944,"Fec"
"Australia","AUS",1984,"North America incl. AUS+NZ",0,"Working Democracy",0.827230324337522,0.883956242505802,0.83467781801655,2,0.00682659321219019,0.990264036525452,0.00106229721235451,0.0018470730500029,"fEc"
"Australia","AUS",1985,"North America incl. AUS+NZ",0,"Working Democracy",0.825765784690911,0.882672653115191,0.835081181379626,2,0.0144358244576345,0.979956585118099,0.00208222330128596,0.00352536712298051,"fEc"
"Australia","AUS",1986,"North America incl. AUS+NZ",0,"Working Democracy",0.825781461465427,0.882672653115191,0.835081181379626,2,0.0143649585247521,0.980051200943409,0.00207315609401186,0.00351068443782723,"fEc"
"Australia","AUS",1990,"North America incl. AUS+NZ",0,"Working Democracy",0.833301886432677,0.885949796782251,0.835081181379626,2,0.00496450940048112,0.992314309636782,0.00094506305853691,0.00177611790419963,"fEc"
"Australia","AUS",1991,"North America incl. AUS+NZ",0,"Working Democracy",0.833301886432677,0.885580901559168,0.835081181379626,2,0.00494247603006449,0.992349964435638,0.000940446268554239,0.00176711326574281,"fEc"
"Australia","AUS",1992,"North America incl. AUS+NZ",0,"Working Democracy",0.833301886432677,0.885580901559168,0.835081181379626,2,0.00494247603006449,0.992349964435638,0.000940446268554239,0.00176711326574281,"fEc"
"Australia","AUS",1993,"North America incl. AUS+NZ",0,"Working Democracy",0.829167825755768,0.885605724898103,0.835081181379626,2,0.00367537368814858,0.994640800160277,0.000606444437913356,0.00107738171366077,"fEc"
"Australia","AUS",1994,"North America incl. AUS+NZ",0,"Working Democracy",0.829167825755768,0.885605724898103,0.835081181379626,2,0.00367537368814858,0.994640800160277,0.000606444437913356,0.00107738171366077,"fEc"
"Australia","AUS",1995,"North America incl. AUS+NZ",0,"Working Democracy",0.829167825755768,0.885605724898103,0.835081181379626,2,0.00367537368814858,0.994640800160277,0.000606444437913356,0.00107738171366077,"fEc"
"Australia","AUS",2010,"North America incl. AUS+NZ",0,"Working Democracy",0.852491233488151,0.896220591892545,0.840647743875594,2,0.0604001319505266,0.879910513729038,0.0179097880196991,0.0417795663007366,"fEc"
"Australia","AUS",2011,"North America incl. AUS+NZ",0,"Working Democracy",0.852491233488151,0.896296078996723,0.840647743875594,2,0.0603156651166985,0.880121855402002,0.0178754483628758,0.0416870311184236,"fEc"
"Australia","AUS",2012,"North America incl. AUS+NZ",0,"Working Democracy",0.852491233488151,0.89649100225052,0.840647743875594,2,0.060098607952036,0.880664217727598,0.017787345915221,0.0414498284051455,"fEc"
"Australia","AUS",2013,"North America incl. AUS+NZ",0,"Working Democracy",0.820699519837662,0.887413705257489,0.856022825691233,1,0.596032018600249,0.354660012870821,0.022035569232964,0.0272723992959657,"fEC"
"Australia","AUS",2014,"North America incl. AUS+NZ",0,"Working Democracy",0.82006121510963,0.888148156430327,0.85997710239919,1,0.725252999310854,0.233675199807678,0.0188439863733715,0.022227814508096,"fEC"
"Australia","AUS",2015,"North America incl. AUS+NZ",0,"Working Democracy",0.813174261434659,0.878277401912014,0.864668908322152,1,0.975926502923508,0.0180382371733877,0.0030155841820094,0.00301967572109545,"fEC"
